CustomerID,DrivingExperienceYears,DrivingExperienceBand,DrivingExperienceSort,VehicleType,PreviousAccidents
CUST01589,7.0,6-10 yrs,3,SUV,0
CUST01590,6.0,6-10 yrs,3,Truck,2
CUST01591,2.0,0-2 yrs,1,Minivan,0
CUST01592,,11-20 yrs,4,Sedan,0
CUST01593,6.0,6-10 yrs,3,Sedan,0
CUST01594,3.0,3-5 yrs,2,Minivan,0
CUST01595,13.0,11-20 yrs,4,Sports,0
CUST01596,15.0,11-20 yrs,4,SUV,0
CUST01597,8.0,6-10 yrs,3,SUV,1
CUST01598,22.0,20+ yrs,5,Sedan,0
CUST01599,25.0,20+ yrs,5,SUV,0
CUST01600,13.0,11-20 yrs,4,Sedan,1
CUST01601,6.0,6-10 yrs,3,Sports,0
CUST01602,11.0,11-20 yrs,4,Sedan,0
CUST01603,1.0,0-2 yrs,1,SUV,2
CUST01604,3.0,3-5 yrs,2,SUV,0
CUST01605,0.0,0-2 yrs,1,Sedan,0
CUST01606,5.0,3-5 yrs,2,SUV,1
CUST01607,1.0,0-2 yrs,1,Sports,1
CUST01608,14.0,11-20 yrs,4,SUV,1
CUST01609,4.0,3-5 yrs,2,Minivan,0
CUST01610,11.0,11-20 yrs,4,Sedan,0
CUST01611,15.0,11-20 yrs,4,Sedan,1
CUST01612,18.0,11-20 yrs,4,Sports,1
CUST01613,7.0,6-10 yrs,3,Sedan,0
CUST01614,12.0,11-20 yrs,4,Truck,1
CUST01615,12.0,11-20 yrs,4,SUV,0
CUST01616,18.0,11-20 yrs,4,SUV,0
CUST01617,15.0,11-20 yrs,4,Truck,2
CUST01618,19.0,11-20 yrs,4,Truck,2
CUST01619,,0-2 yrs,1,Sports,1
CUST01620,5.0,3-5 yrs,2,SEDAN,0
CUST01621,17.0,11-20 yrs,4,Truck,0
CUST01622,14.0,11-20 yrs,4,Sedan,0
CUST01623,9.0,6-10 yrs,3,Truck,1
CUST01624,6.0,6-10 yrs,3,Sedan,0
CUST01625,15.0,11-20 yrs,4,SUV,1
CUST01626,0.0,0-2 yrs,1,Sedan,1
CUST01627,15.0,11-20 yrs,4,Sedan,1
CUST01628,10.0,6-10 yrs,3,Truck,2
CUST01629,6.0,6-10 yrs,3,Sedan,2
CUST01630,13.0,11-20 yrs,4,Truck,1
CUST01631,7.0,6-10 yrs,3,SUV,0
CUST01632,10.0,6-10 yrs,3,Sedan,2
CUST01633,9.0,6-10 yrs,3,SUV,0
CUST01634,15.0,11-20 yrs,4,Minivan,0
CUST01635,11.0,11-20 yrs,4,Sports,1
CUST01636,0.0,0-2 yrs,1,SUV,0
CUST01637,0.0,0-2 yrs,1,Sedan,1
CUST01638,,0-2 yrs,1,Sedan,0
CUST01639,13.0,11-20 yrs,4,Truck,1
CUST01640,13.0,11-20 yrs,4,Truck,3
CUST01641,21.0,20+ yrs,5,Sedan,1
CUST01642,2.0,0-2 yrs,1,SUV,0
CUST01643,19.0,11-20 yrs,4,Minivan,0
CUST01644,0.0,0-2 yrs,1,SUV,3
CUST01645,10.0,6-10 yrs,3,Truck,0
CUST01646,11.0,11-20 yrs,4,Sedan,0
CUST01647,11.0,11-20 yrs,4,Truck,1
CUST01648,7.0,6-10 yrs,3,SUV,0
CUST01649,10.0,6-10 yrs,3,SUV,0
CUST01650,1.0,0-2 yrs,1,SUV,1
CUST01651,,11-20 yrs,4,SUV,0
CUST01652,11.0,11-20 yrs,4,SUV,0
CUST01653,12.0,11-20 yrs,4,Sedan,1
CUST01654,8.0,6-10 yrs,3,Sports,2
CUST01655,7.0,6-10 yrs,3,Minivan,1
CUST01656,13.0,11-20 yrs,4,SUV,0
CUST01657,21.0,20+ yrs,5,Sedan,1
CUST01658,0.0,0-2 yrs,1,Sedan,1
CUST01659,0.0,0-2 yrs,1,Minivan,1
CUST01660,11.0,11-20 yrs,4,Sports,0
CUST01661,,6-10 yrs,3,Sedan,0
CUST01662,10.0,6-10 yrs,3,Truck,1
CUST01663,9.0,6-10 yrs,3,SUV,0
CUST01664,14.0,11-20 yrs,4,Sedan,0
CUST01665,7.0,6-10 yrs,3,SUV,0
CUST01666,1.0,0-2 yrs,1,Truck,0
CUST01667,4.0,3-5 yrs,2,Sedan,0
CUST01668,8.0,6-10 yrs,3,Sedan,2
CUST01669,1.0,0-2 yrs,1,Sedan,1
CUST01670,9.0,6-10 yrs,3,Minivan,0
CUST01671,10.0,6-10 yrs,3,SUV,2
CUST01672,7.0,6-10 yrs,3,SUV,0
CUST01673,11.0,11-20 yrs,4,Truck,0
CUST01674,0.0,0-2 yrs,1,Sports,0
CUST01675,3.0,3-5 yrs,2,Sedan,0
CUST01676,2.0,0-2 yrs,1,Sedan,0
CUST01677,16.0,11-20 yrs,4,Sedan,1
CUST01678,26.0,20+ yrs,5,Minivan,1
CUST01679,3.0,3-5 yrs,2,SUV,0
CUST01680,8.0,6-10 yrs,3,Truck,0
CUST01681,5.0,3-5 yrs,2,Sedan,0
CUST01682,11.0,11-20 yrs,4,SUV,3
CUST01683,5.0,3-5 yrs,2,Sedan,0
CUST01684,,11-20 yrs,4,SUV,1
CUST01685,14.0,11-20 yrs,4,Sedan,0
CUST01686,1.0,0-2 yrs,1,SUV,0
CUST01687,11.0,11-20 yrs,4,TRUCK,2
CUST01688,,0-2 yrs,1,Sports,0
CUST01689,8.0,6-10 yrs,3,Sedan,1
CUST01690,7.0,6-10 yrs,3,Truck,1
CUST01691,8.0,6-10 yrs,3,Minivan,1
CUST01692,,6-10 yrs,3,Sedan,1
CUST01693,6.0,6-10 yrs,3,SUV,1
CUST01694,8.0,6-10 yrs,3,SUV,0
CUST01695,11.0,11-20 yrs,4,Sedan,2
CUST01696,11.0,11-20 yrs,4,Sedan,2
CUST01697,10.0,6-10 yrs,3,Sedan,0
CUST01698,5.0,3-5 yrs,2,SUV,0
CUST01699,17.0,11-20 yrs,4,Sedan,0
CUST01700,20.0,11-20 yrs,4,Sedan,0
CUST01701,0.0,0-2 yrs,1,Truck,0
CUST01702,11.0,11-20 yrs,4,SUV,0
CUST01703,6.0,6-10 yrs,3,Sedan,1
CUST01704,16.0,11-20 yrs,4,SUV,0
CUST01705,9.0,6-10 yrs,3,Sports,2
CUST01706,10.0,6-10 yrs,3,Sedan,1
CUST01707,13.0,11-20 yrs,4,Sedan,0
CUST01708,,6-10 yrs,3,Sedan,0
CUST01709,21.0,20+ yrs,5,Sedan,0
CUST01710,13.0,11-20 yrs,4,SUV,2
CUST01711,16.0,11-20 yrs,4,Sports,1
CUST01712,8.0,6-10 yrs,3,SUV,1
CUST01713,9.0,6-10 yrs,3,SUV,1
CUST01714,,11-20 yrs,4,SUV,0
CUST01715,14.0,11-20 yrs,4,SEDAN,0
CUST01716,,0-2 yrs,1,Sedan,0
CUST01717,10.0,6-10 yrs,3,Truck,0
CUST01718,13.0,11-20 yrs,4,SUV,0
CUST01719,9.0,6-10 yrs,3,Sedan,1
CUST01720,12.0,11-20 yrs,4,Sedan,0
CUST01721,9.0,6-10 yrs,3,SUV,0
CUST01722,0.0,0-2 yrs,1,Truck,1
CUST01723,0.0,0-2 yrs,1,SUV,1
CUST01724,16.0,11-20 yrs,4,Truck,0
CUST01725,8.0,6-10 yrs,3,SUV,3
CUST01726,11.0,11-20 yrs,4,Sedan,0
CUST01727,9.0,6-10 yrs,3,Sports,1
CUST01728,4.0,3-5 yrs,2,Sedan,2
CUST01729,6.0,6-10 yrs,3,Sedan,0
CUST01730,12.0,11-20 yrs,4,Minivan,2
CUST01731,13.0,11-20 yrs,4,Sedan,1
CUST01732,25.0,20+ yrs,5,SUV,0
CUST01733,6.0,6-10 yrs,3,Minivan,1
CUST01734,21.0,20+ yrs,5,SUV,2
CUST01735,3.0,3-5 yrs,2,Sedan,1
CUST01736,13.0,11-20 yrs,4,SUV,1
CUST01737,11.0,11-20 yrs,4,MINIVAN,0
CUST01738,9.0,6-10 yrs,3,SUV,0
CUST01739,9.0,6-10 yrs,3,SUV,0
CUST01740,5.0,3-5 yrs,2,Sports,0
CUST01741,16.0,11-20 yrs,4,Sports,2
CUST01742,,3-5 yrs,2,SUV,0
CUST01743,12.0,11-20 yrs,4,Sedan,0
CUST01744,15.0,11-20 yrs,4,Truck,0
CUST01745,19.0,11-20 yrs,4,Sedan,0
CUST01746,16.0,11-20 yrs,4,Truck,0
CUST01747,14.0,11-20 yrs,4,SUV,0
CUST01748,5.0,3-5 yrs,2,Truck,0
CUST01749,4.0,3-5 yrs,2,SUV,2
CUST01750,2.0,0-2 yrs,1,Sports,0
CUST01751,1.0,0-2 yrs,1,Sedan,2
CUST01752,9.0,6-10 yrs,3,Sedan,0
CUST01753,4.0,3-5 yrs,2,Truck,0
CUST01754,18.0,11-20 yrs,4,SUV,0
CUST01755,5.0,3-5 yrs,2,SUV,3
CUST01756,10.0,6-10 yrs,3,Sports,1
CUST01757,8.0,6-10 yrs,3,SUV,0
CUST01758,0.0,0-2 yrs,1,Truck,1
CUST01759,17.0,11-20 yrs,4,Sedan,0
CUST01760,14.0,11-20 yrs,4,TRUCK,1
CUST01761,15.0,11-20 yrs,4,SUV,3
CUST01762,14.0,11-20 yrs,4,SUV,0
CUST01763,4.0,3-5 yrs,2,Minivan,1
CUST01764,4.0,3-5 yrs,2,SUV,0
CUST01765,13.0,11-20 yrs,4,Sports,2
CUST01766,20.0,11-20 yrs,4,Truck,0
CUST01767,12.0,11-20 yrs,4,Truck,0
CUST01768,16.0,11-20 yrs,4,SUV,0
CUST01769,6.0,6-10 yrs,3,SUV,0
CUST01770,17.0,11-20 yrs,4,Sedan,1
CUST01771,7.0,6-10 yrs,3,Sedan,0
CUST01772,11.0,11-20 yrs,4,Sedan,1
CUST01773,7.0,6-10 yrs,3,Sports,2
CUST01774,16.0,11-20 yrs,4,Sedan,0
CUST01775,16.0,11-20 yrs,4,Truck,0
CUST01776,0.0,0-2 yrs,1,SUV,3
CUST01777,19.0,11-20 yrs,4,SUV,1
CUST01778,26.0,20+ yrs,5,SUV,0
CUST01779,7.0,6-10 yrs,3,Sedan,0
CUST01780,9.0,6-10 yrs,3,Minivan,3
CUST01781,18.0,11-20 yrs,4,Minivan,0
CUST01782,10.0,6-10 yrs,3,SUV,1
CUST01783,9.0,6-10 yrs,3,Minivan,0
CUST01784,23.0,20+ yrs,5,Sedan,0
CUST01785,0.0,0-2 yrs,1,Sedan,2
CUST01786,4.0,3-5 yrs,2,SUV,0
CUST01787,12.0,11-20 yrs,4,Minivan,0
CUST01788,0.0,0-2 yrs,1,Sedan,0
CUST01789,7.0,6-10 yrs,3,SUV,1
CUST01790,7.0,6-10 yrs,3,Sedan,0
CUST01791,16.0,11-20 yrs,4,Sports,0
CUST01792,,11-20 yrs,4,Truck,0
CUST01793,0.0,0-2 yrs,1,SUV,0
CUST01794,5.0,3-5 yrs,2,Sports,0
CUST01795,5.0,3-5 yrs,2,Sedan,2
CUST01796,8.0,6-10 yrs,3,SUV,0
CUST01797,2.0,0-2 yrs,1,Sedan,0
CUST01798,13.0,11-20 yrs,4,SEDAN,0
CUST01799,5.0,3-5 yrs,2,Sedan,0
CUST01800,14.0,11-20 yrs,4,Sedan,0
CUST01801,9.0,6-10 yrs,3,Sports,0
CUST01802,3.0,3-5 yrs,2,SUV,0
CUST01803,19.0,11-20 yrs,4,Sedan,1
CUST01804,19.0,11-20 yrs,4,SUV,2
CUST01805,12.0,11-20 yrs,4,Truck,0
CUST01806,8.0,6-10 yrs,3,Sports,1
CUST01807,2.0,0-2 yrs,1,SUV,0
CUST01808,17.0,11-20 yrs,4,Truck,0
CUST01809,15.0,11-20 yrs,4,SUV,0
CUST01810,4.0,3-5 yrs,2,Sedan,0
CUST01811,5.0,3-5 yrs,2,SUV,0
CUST01812,13.0,11-20 yrs,4,SUV,1
CUST01813,1.0,0-2 yrs,1,SUV,0
CUST01814,5.0,3-5 yrs,2,Truck,0
CUST01815,2.0,0-2 yrs,1,SUV,1
CUST01816,2.0,0-2 yrs,1,Sports,0
CUST01817,4.0,3-5 yrs,2,Sports,0
CUST01818,16.0,11-20 yrs,4,SUV,0
CUST01819,0.0,0-2 yrs,1,SUV,0
CUST01820,13.0,11-20 yrs,4,SUV,1
CUST01821,11.0,11-20 yrs,4,SUV,0
CUST01822,16.0,11-20 yrs,4,Sports,1
CUST01823,11.0,11-20 yrs,4,Sedan,0
CUST01824,7.0,6-10 yrs,3,SUV,0
CUST01825,4.0,3-5 yrs,2,Sedan,0
CUST01826,16.0,11-20 yrs,4,Truck,0
CUST01827,13.0,11-20 yrs,4,Sedan,0
CUST01828,6.0,6-10 yrs,3,Minivan,0
CUST01829,16.0,11-20 yrs,4,SUV,0
CUST01830,6.0,6-10 yrs,3,Minivan,0
CUST01831,9.0,6-10 yrs,3,Sports,1
CUST01832,5.0,3-5 yrs,2,Truck,0
CUST01833,13.0,11-20 yrs,4,SUV,1
CUST01834,3.0,3-5 yrs,2,Sedan,1
CUST01835,7.0,6-10 yrs,3,Sports,0
CUST01836,5.0,3-5 yrs,2,Truck,0
CUST01837,,11-20 yrs,4,Sedan,0
CUST01838,12.0,11-20 yrs,4,SUV,0
CUST01839,2.0,0-2 yrs,1,Sedan,0
CUST01840,12.0,11-20 yrs,4,Truck,0
CUST01841,0.0,0-2 yrs,1,Sedan,0
CUST01842,25.0,20+ yrs,5,Truck,0
CUST01843,6.0,6-10 yrs,3,Truck,0
CUST01844,17.0,11-20 yrs,4,Sedan,0
CUST01845,11.0,11-20 yrs,4,Sports,0
CUST01846,11.0,11-20 yrs,4,TRUCK,1
CUST01847,1.0,0-2 yrs,1,SUV,1
CUST01848,,11-20 yrs,4,Minivan,0
CUST01849,10.0,6-10 yrs,3,Minivan,1
CUST01850,13.0,11-20 yrs,4,Truck,0
CUST01851,9.0,6-10 yrs,3,Sedan,0
CUST01852,10.0,6-10 yrs,3,SUV,0
CUST01853,3.0,3-5 yrs,2,Minivan,0
CUST01854,8.0,6-10 yrs,3,SUV,1
CUST01855,7.0,6-10 yrs,3,SUV,3
CUST01856,5.0,3-5 yrs,2,Sports,1
CUST01857,10.0,6-10 yrs,3,Sedan,0
CUST01858,12.0,11-20 yrs,4,Sedan,0
CUST01859,11.0,11-20 yrs,4,Minivan,0
CUST01860,9.0,6-10 yrs,3,Sedan,1
CUST01861,,11-20 yrs,4,Sedan,0
CUST01862,11.0,11-20 yrs,4,Sports,1
CUST01863,10.0,6-10 yrs,3,Truck,0
CUST01864,11.0,11-20 yrs,4,SUV,1
CUST01865,18.0,11-20 yrs,4,Truck,0
CUST01866,1.0,0-2 yrs,1,Sedan,1
CUST01867,7.0,6-10 yrs,3,SUV,0
CUST01868,12.0,11-20 yrs,4,SUV,1
CUST01869,0.0,0-2 yrs,1,Sedan,1
CUST01870,19.0,11-20 yrs,4,Truck,2
CUST01871,11.0,11-20 yrs,4,Sedan,0
CUST01872,16.0,11-20 yrs,4,Sedan,1
CUST01873,17.0,11-20 yrs,4,Sedan,3
CUST01874,12.0,11-20 yrs,4,SUV,0
CUST01875,0.0,0-2 yrs,1,Minivan,0
CUST01876,11.0,11-20 yrs,4,SUV,2
CUST01877,11.0,11-20 yrs,4,Sedan,0
CUST01878,,0-2 yrs,1,Sedan,0
CUST01879,0.0,0-2 yrs,1,SUV,0
CUST01880,13.0,11-20 yrs,4,Sedan,0
CUST01881,1.0,0-2 yrs,1,Sedan,0
CUST01882,24.0,20+ yrs,5,Truck,0
CUST01883,11.0,11-20 yrs,4,Truck,1
CUST01884,19.0,11-20 yrs,4,Minivan,2
CUST01885,10.0,6-10 yrs,3,Minivan,1
CUST01886,15.0,11-20 yrs,4,SUV,1
CUST01887,10.0,6-10 yrs,3,Truck,0
CUST01888,17.0,11-20 yrs,4,SUV,0
CUST01889,0.0,0-2 yrs,1,Sedan,0
CUST01890,16.0,11-20 yrs,4,SUV,1
CUST01891,14.0,11-20 yrs,4,Sedan,0
CUST01892,8.0,6-10 yrs,3,Sedan,0
CUST01893,7.0,6-10 yrs,3,Sedan,0
CUST01894,7.0,6-10 yrs,3,Sports,0
CUST01895,,11-20 yrs,4,Minivan,0
CUST01896,18.0,11-20 yrs,4,SUV,2
CUST01897,6.0,6-10 yrs,3,Sedan,0
CUST01898,0.0,0-2 yrs,1,Sedan,1
CUST01899,27.0,20+ yrs,5,SUV,0
CUST01900,14.0,11-20 yrs,4,SUV,0
CUST01901,7.0,6-10 yrs,3,Truck,2
CUST01902,18.0,11-20 yrs,4,Sedan,0
CUST01903,16.0,11-20 yrs,4,SUV,0
CUST01904,13.0,11-20 yrs,4,Sports,0
CUST01905,6.0,6-10 yrs,3,Sedan,0
CUST01906,14.0,11-20 yrs,4,SUV,1
CUST01907,17.0,11-20 yrs,4,Sedan,0
CUST01908,0.0,0-2 yrs,1,Sedan,1
CUST01909,11.0,11-20 yrs,4,Minivan,0
CUST01910,12.0,11-20 yrs,4,Truck,0
CUST01911,11.0,11-20 yrs,4,SUV,2
CUST01912,10.0,6-10 yrs,3,SUV,0
CUST01913,18.0,11-20 yrs,4,Minivan,0
CUST01914,8.0,6-10 yrs,3,Sedan,0
CUST01915,9.0,6-10 yrs,3,Sedan,2
CUST01916,12.0,11-20 yrs,4,Minivan,2
CUST01917,8.0,6-10 yrs,3,Minivan,0
CUST01918,0.0,0-2 yrs,1,Truck,0
CUST01919,11.0,11-20 yrs,4,SUV,1
CUST01920,11.0,11-20 yrs,4,Sedan,0
CUST01921,7.0,6-10 yrs,3,Sports,1
CUST01922,9.0,6-10 yrs,3,SUV,2
CUST01923,0.0,0-2 yrs,1,Sedan,0
CUST01924,18.0,11-20 yrs,4,SUV,2
CUST01925,16.0,11-20 yrs,4,SEDAN,0
CUST01926,0.0,0-2 yrs,1,Sedan,2
CUST01927,5.0,3-5 yrs,2,Sedan,0
CUST01928,20.0,11-20 yrs,4,Sedan,0
CUST01929,1.0,0-2 yrs,1,Sedan,2
CUST01930,13.0,11-20 yrs,4,Sedan,0
CUST01931,6.0,6-10 yrs,3,Sedan,1
CUST01932,12.0,11-20 yrs,4,Sedan,1
CUST01933,10.0,6-10 yrs,3,Sedan,1
CUST01934,8.0,6-10 yrs,3,Sedan,0
CUST01935,12.0,11-20 yrs,4,SUV,1
CUST01936,6.0,6-10 yrs,3,SUV,0
CUST01937,,0-2 yrs,1,Sedan,0
CUST01938,3.0,3-5 yrs,2,Sedan,1
CUST01939,2.0,0-2 yrs,1,Sports,2
CUST01940,0.0,0-2 yrs,1,SUV,1
CUST01941,12.0,11-20 yrs,4,Truck,0
CUST01942,8.0,6-10 yrs,3,Truck,1
CUST01943,12.0,11-20 yrs,4,Sedan,3
CUST01944,13.0,11-20 yrs,4,SUV,0
CUST01945,15.0,11-20 yrs,4,SUV,0
CUST01946,12.0,11-20 yrs,4,SUV,0
CUST01947,3.0,3-5 yrs,2,Truck,0
CUST01948,14.0,11-20 yrs,4,Truck,0
CUST01949,11.0,11-20 yrs,4,SUV,0
CUST01950,25.0,20+ yrs,5,Sedan,1
CUST01951,10.0,6-10 yrs,3,Sedan,0
CUST01952,12.0,11-20 yrs,4,Sedan,3
CUST01953,9.0,6-10 yrs,3,SEDAN,0
CUST01954,10.0,6-10 yrs,3,SUV,0
CUST01955,9.0,6-10 yrs,3,Sedan,0
CUST01956,6.0,6-10 yrs,3,Sports,2
CUST01957,11.0,11-20 yrs,4,Truck,0
CUST01958,14.0,11-20 yrs,4,SUV,0
CUST01959,7.0,6-10 yrs,3,Sedan,1
CUST01960,15.0,11-20 yrs,4,Sedan,0
CUST01961,15.0,11-20 yrs,4,Truck,1
CUST01962,3.0,3-5 yrs,2,SUV,0
CUST01963,3.0,3-5 yrs,2,Sedan,1
CUST01964,13.0,11-20 yrs,4,Minivan,0
CUST01965,5.0,3-5 yrs,2,Sedan,0
CUST01966,2.0,0-2 yrs,1,SUV,0
CUST01967,22.0,20+ yrs,5,Sports,0
CUST01968,3.0,3-5 yrs,2,Sedan,1
CUST01969,0.0,0-2 yrs,1,Truck,1
CUST01970,4.0,3-5 yrs,2,Sports,1
CUST01971,11.0,11-20 yrs,4,Sedan,0
CUST01972,10.0,6-10 yrs,3,Minivan,1
CUST01973,23.0,20+ yrs,5,SUV,0
CUST01974,4.0,3-5 yrs,2,Minivan,0
CUST01975,11.0,11-20 yrs,4,Sedan,0
CUST01976,17.0,11-20 yrs,4,Sports,1
CUST01977,5.0,3-5 yrs,2,SUV,0
CUST01978,14.0,11-20 yrs,4,SUV,0
CUST01979,0.0,0-2 yrs,1,Minivan,2
CUST01980,22.0,20+ yrs,5,SUV,0
CUST01981,16.0,11-20 yrs,4,Sedan,1
CUST01982,5.0,3-5 yrs,2,Sedan,3
CUST01983,15.0,11-20 yrs,4,Sedan,0
CUST01984,19.0,11-20 yrs,4,SUV,1
CUST01985,0.0,0-2 yrs,1,Minivan,0
CUST01986,5.0,3-5 yrs,2,SUV,0
CUST01987,19.0,11-20 yrs,4,SUV,1
CUST01988,10.0,6-10 yrs,3,Truck,2
CUST01989,13.0,11-20 yrs,4,Sedan,0
CUST01990,10.0,6-10 yrs,3,Truck,0
CUST01991,16.0,11-20 yrs,4,Sedan,0
CUST01992,13.0,11-20 yrs,4,Sedan,3
CUST01993,10.0,6-10 yrs,3,SUV,2
CUST01994,0.0,0-2 yrs,1,Sedan,0
CUST01995,,11-20 yrs,4,Sedan,1
CUST01996,15.0,11-20 yrs,4,SUV,1
CUST01997,1.0,0-2 yrs,1,SUV,0
CUST01998,1.0,0-2 yrs,1,SUV,0
CUST01999,13.0,11-20 yrs,4,Sports,0
CUST02000,11.0,11-20 yrs,4,SUV,2
CUST02001,0.0,0-2 yrs,1,SUV,0
CUST02002,4.0,3-5 yrs,2,SUV,2
CUST02003,12.0,11-20 yrs,4,SUV,2
CUST02004,14.0,11-20 yrs,4,Sedan,0
CUST02005,,3-5 yrs,2,SUV,1
CUST02006,8.0,6-10 yrs,3,Sedan,0
CUST02007,3.0,3-5 yrs,2,Sedan,3
CUST02008,19.0,11-20 yrs,4,SUV,1
CUST02009,11.0,11-20 yrs,4,Truck,1
CUST02010,5.0,3-5 yrs,2,SUV,2
CUST02011,1.0,0-2 yrs,1,SUV,0
CUST02012,1.0,0-2 yrs,1,SUV,0
CUST02013,22.0,20+ yrs,5,Truck,1
CUST02014,8.0,6-10 yrs,3,Sedan,0
CUST02015,,6-10 yrs,3,SUV,2
CUST02016,8.0,6-10 yrs,3,Sedan,1
CUST02017,5.0,3-5 yrs,2,Sedan,0
CUST02018,9.0,6-10 yrs,3,SUV,0
CUST02019,10.0,6-10 yrs,3,Sedan,0
CUST02020,10.0,6-10 yrs,3,SUV,0
CUST02021,1.0,0-2 yrs,1,Sports,0
CUST02022,16.0,11-20 yrs,4,Truck,1
CUST02023,6.0,6-10 yrs,3,Truck,0
CUST02024,5.0,3-5 yrs,2,SUV,0
CUST02025,5.0,3-5 yrs,2,Minivan,0
CUST02026,2.0,0-2 yrs,1,Sedan,0
CUST02027,11.0,11-20 yrs,4,SUV,3
CUST02028,16.0,11-20 yrs,4,SUV,0
CUST02029,4.0,3-5 yrs,2,Minivan,0
CUST02030,0.0,0-2 yrs,1,Sedan,1
CUST02031,2.0,0-2 yrs,1,SEDAN,0
CUST02032,6.0,6-10 yrs,3,Sports,0
CUST02033,1.0,0-2 yrs,1,Sedan,3
CUST02034,5.0,3-5 yrs,2,Sedan,1
CUST02035,6.0,6-10 yrs,3,SUV,0
CUST02036,9.0,6-10 yrs,3,SUV,1
CUST02037,0.0,0-2 yrs,1,Minivan,0
CUST02038,14.0,11-20 yrs,4,SUV,0
CUST02039,21.0,20+ yrs,5,SUV,1
CUST02040,20.0,11-20 yrs,4,Sedan,3
CUST02041,5.0,3-5 yrs,2,SUV,0
CUST02042,14.0,11-20 yrs,4,Sedan,0
CUST02043,13.0,11-20 yrs,4,Sedan,0
CUST02044,9.0,6-10 yrs,3,Sports,2
CUST02045,11.0,11-20 yrs,4,Sedan,1
CUST02046,,11-20 yrs,4,Truck,1
CUST02047,16.0,11-20 yrs,4,Minivan,0
CUST02048,4.0,3-5 yrs,2,Sedan,1
CUST02049,15.0,11-20 yrs,4,Sedan,2
CUST02050,21.0,20+ yrs,5,SUV,0
CUST02051,16.0,11-20 yrs,4,Sedan,0
CUST02052,20.0,11-20 yrs,4,Truck,0
CUST02053,0.0,0-2 yrs,1,Sedan,0
CUST02054,14.0,11-20 yrs,4,Sports,0
CUST02055,11.0,11-20 yrs,4,Minivan,0
CUST02056,17.0,11-20 yrs,4,Minivan,0
CUST02057,2.0,0-2 yrs,1,Sedan,1
CUST02058,6.0,6-10 yrs,3,Sedan,0
CUST02059,16.0,11-20 yrs,4,Sedan,3
CUST02060,2.0,0-2 yrs,1,Truck,1
CUST02061,11.0,11-20 yrs,4,Sedan,0
CUST02062,9.0,6-10 yrs,3,Minivan,0
CUST02063,8.0,6-10 yrs,3,SUV,1
CUST02064,14.0,11-20 yrs,4,SUV,0
CUST02065,2.0,0-2 yrs,1,SUV,2
CUST02066,4.0,3-5 yrs,2,SUV,0
CUST02067,9.0,6-10 yrs,3,Sedan,0
CUST02068,1.0,0-2 yrs,1,Sedan,0
CUST02069,18.0,11-20 yrs,4,SUV,1
CUST02070,4.0,3-5 yrs,2,Truck,1
CUST02071,15.0,11-20 yrs,4,Sedan,0
CUST02072,3.0,3-5 yrs,2,Minivan,0
CUST02073,14.0,11-20 yrs,4,Minivan,0
CUST02074,,0-2 yrs,1,Sedan,0
CUST02075,19.0,11-20 yrs,4,SUV,0
CUST02076,17.0,11-20 yrs,4,Sedan,0
CUST02077,6.0,6-10 yrs,3,Sedan,0
CUST02078,4.0,3-5 yrs,2,Minivan,0
CUST02079,13.0,11-20 yrs,4,Sports,1
CUST02080,0.0,0-2 yrs,1,SUV,0
CUST02081,10.0,6-10 yrs,3,Minivan,1
CUST02082,,3-5 yrs,2,SUV,0
CUST02083,8.0,6-10 yrs,3,SUV,1
CUST02084,5.0,3-5 yrs,2,SUV,0
CUST02085,4.0,3-5 yrs,2,Sedan,2
CUST02086,21.0,20+ yrs,5,Sedan,2
CUST02087,15.0,11-20 yrs,4,SUV,1
CUST02088,0.0,0-2 yrs,1,SUV,2
CUST02089,3.0,3-5 yrs,2,SUV,2
CUST02090,,11-20 yrs,4,Truck,0
CUST02091,16.0,11-20 yrs,4,Sedan,3
CUST02092,0.0,0-2 yrs,1,SUV,0
CUST02093,14.0,11-20 yrs,4,SUV,0
CUST02094,11.0,11-20 yrs,4,Sedan,3
CUST02095,0.0,0-2 yrs,1,Minivan,0
CUST02096,7.0,6-10 yrs,3,TRUCK,0
CUST02097,9.0,6-10 yrs,3,Sedan,3
CUST02098,10.0,6-10 yrs,3,Truck,0
CUST02099,0.0,0-2 yrs,1,SUV,0
CUST02100,4.0,3-5 yrs,2,SUV,1
CUST02101,5.0,3-5 yrs,2,Sports,1
CUST02102,6.0,6-10 yrs,3,SUV,1
CUST02103,6.0,6-10 yrs,3,Minivan,2
CUST02104,9.0,6-10 yrs,3,Minivan,0
CUST02105,12.0,11-20 yrs,4,Sedan,0
CUST02106,22.0,20+ yrs,5,Sedan,1
CUST02107,16.0,11-20 yrs,4,SUV,1
CUST02108,19.0,11-20 yrs,4,Truck,0
CUST02109,6.0,6-10 yrs,3,Minivan,0
CUST02110,2.0,0-2 yrs,1,Truck,0
CUST02111,15.0,11-20 yrs,4,SUV,2
CUST02112,9.0,6-10 yrs,3,Truck,2
CUST02113,15.0,11-20 yrs,4,Truck,0
CUST02114,3.0,3-5 yrs,2,Sedan,0
CUST02115,14.0,11-20 yrs,4,Sedan,0
CUST02116,8.0,6-10 yrs,3,SUV,3
CUST02117,6.0,6-10 yrs,3,Truck,2
CUST02118,7.0,6-10 yrs,3,SUV,1
