CustomerID,Age,AgeBand,AgeBandSort,Gender,IncomeBand,Region,City,MaritalStatus,EducationLevel
CUST03637,65.0,65+,6,Male,Medium,Alberta,Calgary,Single,PhD
CUST03638,74.0,65+,6,Female,Very High,Ontario,Hamilton,Divorced,Bachelor
CUST03639,19,18-24,1,Male,Low,Atlantic,Moncton,Married,Master
CUST03640,27.0,25-34,2, Female,Medium,BC,Kelowna,Married,Bachelor
CUST03641,51.0,45-54,4,Male,Medium,Alberta,Red Deer,Single,Bachelor
CUST03642,33.0,25-34,2,Male,Very High,Ontario,Toronto,Married,Master
CUST03643,65.0,65+,6,Male,High,BC,Kelowna,Married,College
CUST03644,68.0,65+,6,Male,Low,Ontario,Toronto,Married,Master
CUST03645,56.0,55-64,5,Female,Low,Alberta,Edmonton,Married,College
CUST03646,39.0,35-44,3,Female,Medium,Ontario,Hamilton,Married,Master
CUST03647,29.0,25-34,2,Male,Medium,BC,Kelowna,Married,Bachelor
CUST03648,,35-44,3,Female,High,Ontario,Toronto,Married,Master
CUST03649,64.0,55-64,5,Male,Low,Ontario,Toronto,Widowed,Master
CUST03650,57.0,55-64,5,Female,Low,Quebec,Laval,Widowed,Bachelor
CUST03651,55.0,55-64,5,Male,high,Ontario,Toronto,Married,Bachelor
CUST03652,27.0,25-34,2,Female,Low,BC,Kelowna,Married,Bachelor
CUST03653,52.0,45-54,4,Female,High,Ontario,London,Single,College
CUST03654,68.0,65+,6,Female,Low,Ontario,Ottawa,Single,High School
CUST03655,66.0,65+,6,Female,Low,Quebec,Laval,Married,College
CUST03656,49.0,45-54,4,Female,Very High,Ontario,London,Married,Bachelor
CUST03657,24.0,18-24,1, Female,Medium,Quebec,Quebec City,Single,College
CUST03658,38.0,35-44,3,Female,High,Alberta,Edmonton,Married,College
CUST03659,37.0,35-44,3,Female,Low,Ontario,London,Divorced,High School
CUST03660,43.0,35-44,3,Female,Medium,Ontario,London,Divorced,College
CUST03661,21.0,18-24,1,Male,High,Ontario,Toronto,Married,College
CUST03662,63.0,55-64,5,Female,Medium,Quebec,Montreal,Married,College
CUST03663,69.0,65+,6,Male,High,Quebec,Montreal,Single,College
CUST03664,,35-44,3,Female,Medium,Quebec,Montreal,Married,Bachelor
CUST03665,32.0,25-34,2,Male,Medium,Alberta,Red Deer,Divorced,College
CUST03666,,65+,6,Female,Medium,Ontario,Ottawa,Divorced,Master
CUST03667,57.0,55-64,5,Male,Medium,Quebec,Laval,Married,Bachelor
CUST03668,38.0,35-44,3,Male,Low,Quebec,Quebec City,Single,High School
CUST03669,32.0,25-34,2,Male,Medium,BC,Victoria,Married,College
CUST03670,39.0,35-44,3,Female,medium,Atlantic,Moncton,Married,Bachelor
CUST03671,69.0,65+,6,Male,Medium,Quebec,Laval,Divorced,High School
CUST03672,45.0,45-54,4,Male,High,Atlantic,Halifax,Single,Master
CUST03673,31.0,25-34,2,Female,Medium,Ontario,Hamilton,Married,College
CUST03674,44.0,35-44,3,Female,Very High,Ontario,London,Single,Bachelor
CUST03675,58.0,55-64,5,Male,medium,Ontario,Ottawa,Married,PhD
CUST03676,57.0,55-64,5,Male,Medium,Quebec,Laval,Married,Bachelor
CUST03677,45.0,45-54,4,Male,High,Ontario,Ottawa,Married,Master
CUST03678,43.0,35-44,3,Female,Medium,Ontario,London,Married,Master
CUST03679,66.0,65+,6,Male,Medium,Quebec,Montreal,Married,Master
CUST03680,19.0,18-24,1,Male,Low,Ontario,Toronto,Single,Master
CUST03681,42,35-44,3,Male,Medium,Ontario,Hamilton,Married,College
CUST03682,73,65+,6, Male,Medium,Ontario,Toronto,Widowed,College
CUST03683,20.0,18-24,1,Female,Very High,Prairies,Saskatoon,Single,College
CUST03684,25.0,25-34,2,Male,Medium,Ontario,Ottawa,Single,PhD
CUST03685,61.0,55-64,5,Male,High,BC,Vancouver,Married,College
CUST03686,,45-54,4,Male,High,BC,Vancouver,Married,High School
CUST03687,59.0,55-64,5,Male,Medium,Quebec,Montreal,Married,Bachelor
CUST03688,69.0,65+,6,Male,medium,Ontario,Hamilton,Married,College
CUST03689,,45-54,4,Female,High,Quebec,Laval,Widowed,Bachelor
CUST03690,23.0,18-24,1,Female,High,BC,Victoria,Married,Master
CUST03691,56.0,55-64,5,Female,Low,Quebec,Laval,Single,Bachelor
CUST03692,69.0,65+,6,Female,Medium,Ontario,Hamilton,Married,Bachelor
CUST03693,40.0,35-44,3,Female,Medium,Ontario,London,Divorced,Bachelor
CUST03694,42.0,35-44,3,Male,Low,Prairies,Saskatoon,Divorced,Bachelor
CUST03695,67.0,65+,6,Female,Medium,Quebec,Quebec City,Married,High School
CUST03696,60.0,55-64,5,Female,High,BC,Vancouver,Single,Bachelor
CUST03697,36.0,35-44,3,Female,Medium,Quebec,Montreal,Divorced,High School
CUST03698,,18-24,1,Female,High,Prairies,Regina,Married,Bachelor
CUST03699,68.0,65+,6,Male,Medium,Quebec,Quebec City,Married,Bachelor
CUST03700,28.0,25-34,2,Female,Medium,Quebec,Laval,Single,College
CUST03701,73.0,65+,6,Female,Low,Prairies,Regina,Married,Bachelor
CUST03702,29.0,25-34,2,Female,High,BC,Victoria,Single,Bachelor
CUST03703,27.0,25-34,2,Male,High,Ontario,Ottawa,Single,College
CUST03704,25.0,25-34,2,Male,High,Ontario,London,Single,College
CUST03705,41.0,35-44,3,Male,Low,Alberta,Edmonton,Married,Bachelor
CUST03706,45.0,45-54,4,Female,Low,Alberta,Edmonton,Married,Bachelor
CUST03707,58.0,55-64,5,Male,Low,Quebec,Laval,Single,Bachelor
CUST03708,53.0,45-54,4,Male,Medium,Quebec,Laval,Single,Bachelor
CUST03709,54.0,45-54,4,Female,High,BC,Kelowna,Single,Bachelor
CUST03710,38.0,35-44,3,Male,Low,Quebec,Quebec City,Single,Master
CUST03711,25.0,25-34,2,Female,High,BC,Vancouver,Married,College
CUST03712,72.0,65+,6,Male,Medium,Ontario,Hamilton,Single,Master
CUST03713,26.0,25-34,2,Female,High,Atlantic,Halifax,Single,Bachelor
CUST03714,64.0,55-64,5,Female,Very High,Alberta,Calgary,Married,Bachelor
CUST03715,32,25-34,2,Female,Low,BC,Vancouver,Single,Bachelor
CUST03716,65.0,65+,6,Female,Very High,Ontario,London,Single,College
CUST03717,63.0,55-64,5,Male,Low,Ontario,Ottawa,Divorced,Bachelor
CUST03718,57.0,55-64,5,Male,Medium,Quebec,Quebec City,Married,College
CUST03719,35.0,35-44,3,Male,High,BC,Kelowna,Divorced,College
CUST03720,59.0,55-64,5,Female,Very High,BC,Kelowna,Married,Bachelor
CUST03721,37.0,35-44,3,Female,Medium,Quebec,Quebec City,Divorced,College
CUST03722,23.0,18-24,1,Male,Medium,BC,Victoria,Single,High School
CUST03723,29.0,25-34,2,Female,High,Alberta,Calgary,Married,Master
CUST03724,19.0,18-24,1,Male,High,Ontario,Ottawa,Married,Master
CUST03725,24.0,18-24,1, Female,Low,Quebec,Quebec City,Divorced,Bachelor
CUST03726,33.0,25-34,2,Female,High,Alberta,Edmonton,Married,Master
CUST03727,20.0,18-24,1,Male,Medium,Quebec,Quebec City,Divorced,PhD
CUST03728,62.0,55-64,5,Male,Medium,BC,Vancouver,Married,Bachelor
CUST03729,20.0,18-24,1,Male,Medium,Quebec,Laval,Married,Master
CUST03730,44.0,35-44,3,Female,Medium,Atlantic,Halifax,Divorced,College
CUST03731,67.0,65+,6,Female,Very High,Ontario,Ottawa,Widowed,Bachelor
CUST03732,60.0,55-64,5,Male,Medium,Quebec,Quebec City,Married,High School
CUST03733,57.0,55-64,5,Male,Very High,Ontario,Hamilton,Single,Bachelor
CUST03734,55.0,55-64,5,Male,Low,Ontario,Hamilton,Single,Master
CUST03735,50,45-54,4,Female,High,Quebec,Laval,Single,College
CUST03736,45,45-54,4,Female,High,Ontario,Toronto,Single,Bachelor
CUST03737,18.0,18-24,1,Male,High,Atlantic,St. John's,Single,Master
CUST03738,72.0,65+,6,Female,Medium,Prairies,Saskatoon,Married,Master
CUST03739,25.0,25-34,2,Female,Medium,Ontario,London,Divorced,High School
CUST03740,54.0,45-54,4,Male,High,BC,Victoria,Single,Master
CUST03741,49.0,45-54,4,Male,High,Quebec,Quebec City,Married,College
CUST03742,65.0,65+,6,Female,Low,Alberta,Calgary,Married,Bachelor
CUST03743,60.0,55-64,5,Female,High,BC,Kelowna,Divorced,College
CUST03744,54.0,45-54,4,Male,Medium,Ontario,London,Single,High School
CUST03745,21.0,18-24,1,Male,Medium,Alberta,Red Deer,Married,College
CUST03746,47.0,45-54,4,Male,High,Alberta,Red Deer,Widowed,College
CUST03747,23.0,18-24,1,Female,Medium,Quebec,Laval,Single,Bachelor
CUST03748,63.0,55-64,5,Male,High,Prairies,Saskatoon,Married,High School
CUST03749,71.0,65+,6,Male,Medium,Prairies,Winnipeg,Divorced,Master
CUST03750,36.0,35-44,3,Female,Low,Quebec,Laval,Single,PhD
CUST03751,49.0,45-54,4,Female,medium,BC,Victoria,Widowed,Bachelor
CUST03752,26.0,25-34,2,Male,Low,Atlantic,Moncton,Divorced,Bachelor
CUST03753,29.0,25-34,2,Male,High,Ontario,Toronto,Single,Bachelor
CUST03754,28.0,25-34,2, Female,Medium,Ontario,Hamilton,Single,High School
CUST03755,63.0,55-64,5,Male,Medium,Ontario,London,Married,College
CUST03756,72.0,65+,6,Male,Low,Prairies,Winnipeg,Divorced,Master
CUST03757,33.0,25-34,2,Female,Medium,Alberta,Red Deer,Single,High School
CUST03758,18.0,18-24,1,Male,High,Ontario,Toronto,Married,Master
CUST03759,62.0,55-64,5,Female,Low,Atlantic,St. John's,Single,High School
CUST03760,72.0,65+,6,Female,Medium,Alberta,Red Deer,Divorced,High School
CUST03761,70.0,65+,6,Male,Very High,Alberta,Calgary,Married,High School
CUST03762,38.0,35-44,3,Male,High,Ontario,Hamilton,Married,Bachelor
CUST03763,47.0,45-54,4,Female,High,Quebec,Montreal,Married,Bachelor
CUST03764,30.0,25-34,2,Female,Low,BC,Vancouver,Divorced,High School
CUST03765,51.0,45-54,4,Female,Medium,Quebec,Laval,Married,Bachelor
CUST03766,21.0,18-24,1,Female,High,BC,Kelowna,Married,Master
CUST03767,45.0,45-54,4,Male,High,Alberta,Calgary,Single,Bachelor
CUST03768,55.0,55-64,5,Female,Medium,Quebec,Quebec City,Married,High School
CUST03769,48,45-54,4,Male,High,Alberta,Calgary,Married,High School
CUST03770,72.0,65+,6,Male,Medium,Ontario,Ottawa,Married,Bachelor
CUST03771,44.0,35-44,3,Male,Low,Ontario,Ottawa,Married,Bachelor
CUST03772,22.0,18-24,1,Male,High,Ontario,Toronto,Married,Master
CUST03773,42.0,35-44,3,Female,High,Quebec,Montreal,Divorced,Bachelor
CUST03774,20.0,18-24,1,Male,Medium,Quebec,Montreal,Single,High School
CUST03775,50.0,45-54,4,Male,High,Alberta,Edmonton,Single,College
CUST03776,21.0,18-24,1,Male,Medium,BC,Vancouver,Divorced,Bachelor
CUST03777,42.0,35-44,3,Female,Medium,Quebec,Montreal,Divorced,College
CUST03778,37.0,35-44,3,Female,High,BC,Kelowna,Married,PhD
CUST03779,51.0,45-54,4,Male,High,Ontario,Hamilton,Widowed,College
CUST03780,43.0,35-44,3,Male,Medium,Ontario,Hamilton,Married,Bachelor
CUST03781,22.0,18-24,1,Male,Low,BC,Vancouver,Widowed,College
CUST03782,52.0,45-54,4,Female,low,BC,Vancouver,Married,High School
CUST03783,45.0,45-54,4,Female,High,Alberta,Calgary,Single,Bachelor
CUST03784,46.0,45-54,4,Female,Medium,Quebec,Quebec City,Married,Bachelor
CUST03785,26.0,25-34,2,Female,High,BC,Victoria,Widowed,High School
CUST03786,69.0,65+,6,Male,Very High,BC,Kelowna,Married,College
CUST03787,55.0,55-64,5,Female,High,Atlantic,Moncton,Widowed,Bachelor
CUST03788,67.0,65+,6,Female,Medium,Ontario,London,Married,Master
CUST03789,23.0,18-24,1,Male,High,Quebec,Quebec City,Married,College
CUST03790,36.0,35-44,3,Male,Medium,BC,Victoria,Married,Bachelor
CUST03791,61.0,55-64,5,Female,Low,Atlantic,St. John's,Married,College
CUST03792,74.0,65+,6,Female,Low,Ontario,Hamilton,Married,Bachelor
CUST03793,,25-34,2,Male,Medium,Quebec,Quebec City,Single,Bachelor
CUST03794,19.0,18-24,1,Female,Very High,Ontario,Toronto,Divorced,High School
CUST03795,64.0,55-64,5,Female,Low,Quebec,Laval,Married,Bachelor
CUST03796,61.0,55-64,5,Male,Low,Ontario,Ottawa,Divorced,College
CUST03797,61.0,55-64,5,Male,Very High,Ontario,Toronto,Married,High School
CUST03798,26.0,25-34,2,Male,Low,Quebec,Montreal,Married,Bachelor
CUST03799,38.0,35-44,3,Female,High,Ontario,London,Married,Bachelor
CUST03800,41.0,35-44,3,Male,Medium,Ontario,London,Divorced,Bachelor
CUST03801,51.0,45-54,4,Male,Low,Ontario,Hamilton,Single,High School
CUST03802,39.0,35-44,3,Female,Very High,Ontario,Toronto,Widowed,Bachelor
CUST03803,20.0,18-24,1,Female,Low,Atlantic,St. John's,Married,High School
CUST03804,29.0,25-34,2,Male,Medium,BC,Victoria,Widowed,College
CUST03805,,45-54,4, Male,Medium,Alberta,Red Deer,Divorced,Bachelor
CUST03806,47,45-54,4,Male,Low,Quebec,Montreal,Married,Bachelor
CUST03807,43.0,35-44,3,Female,Low,Prairies,Regina,Married,PhD
CUST03808,65,65+,6,Female,Low,Quebec,Laval,Married,Bachelor
CUST03809,38.0,35-44,3,Male,Low,Quebec,Quebec City,Divorced,College
CUST03810,45.0,45-54,4,Female,High,Quebec,Montreal,Married,Master
CUST03811,73.0,65+,6,Female,Medium,Alberta,Red Deer,Married,College
CUST03812,43.0,35-44,3,Female,Medium,Quebec,Quebec City,Married,College
CUST03813,50,45-54,4,Female,Medium,Ontario,Ottawa,Married,Bachelor
CUST03814,38.0,35-44,3,Male,Very High,Ontario,Ottawa,Married,Master
CUST03815,,45-54,4,Male,Very High,BC,Victoria,Single,Bachelor
CUST03816,69.0,65+,6,Female,High,Quebec,Quebec City,Single,Bachelor
CUST03817,,45-54,4,Female,High,Ontario,Hamilton,Divorced,Bachelor
CUST03818,58.0,55-64,5,Female,Medium,Quebec,Laval,Divorced,Bachelor
CUST03819,68.0,65+,6,Male,Medium,Quebec,Montreal,Single,Bachelor
CUST03820,64.0,55-64,5,Female,Medium,Alberta,Red Deer,Divorced,High School
CUST03821,35.0,35-44,3,Female,Medium,Ontario,Toronto,Single,High School
CUST03822,28.0,25-34,2,Male,Medium,Ontario,Toronto,Married,College
CUST03823,74.0,65+,6,Male,Medium,Alberta,Calgary,Single,Master
CUST03824,40.0,35-44,3,Female,Very High,BC,Kelowna,Widowed,Bachelor
CUST03825,65.0,65+,6, Female,high,Ontario,Ottawa,Widowed,Bachelor
CUST03826,39.0,35-44,3,Male,Medium,Alberta,Calgary,Married,High School
CUST03827,34.0,25-34,2,Female,High,Quebec,Quebec City,Married,College
CUST03828,22.0,18-24,1,Male,Medium,Quebec,Montreal,Married,Master
CUST03829,61.0,55-64,5,Male,Low,Atlantic,St. John's,Married,College
CUST03830,28.0,25-34,2,Female,Medium,Prairies,Winnipeg,Single,Bachelor
CUST03831,47.0,45-54,4,Female,Medium,Quebec,Laval,Married,High School
CUST03832,32.0,25-34,2,Female,Low,Ontario,Ottawa,Married,Bachelor
CUST03833,44.0,35-44,3,Female,High,Ontario,Hamilton,Married,Bachelor
CUST03834,52,45-54,4,Male,Medium,Ontario,Ottawa,Single,Bachelor
CUST03835,50.0,45-54,4,Female,Medium,Ontario,Hamilton,Married,College
CUST03836,37.0,35-44,3,Male,Low,Quebec,Montreal,Married,Bachelor
CUST03837,33.0,25-34,2,Male,Low,Prairies,Winnipeg,Widowed,Bachelor
CUST03838,51.0,45-54,4,Male,High,Prairies,Regina,Single,Master
CUST03839,19.0,18-24,1,Male,Medium,Quebec,Quebec City,Married,Bachelor
CUST03840,52.0,45-54,4,Male,Very High,Quebec,Quebec City,Married,College
CUST03841,57.0,55-64,5,Male,Very High,Ontario,Ottawa,Single,Bachelor
CUST03842,73.0,65+,6,Male,Medium,Ontario,Hamilton,Married,Bachelor
CUST03843,45.0,45-54,4,Male,Medium,Ontario,Hamilton,Single,Master
CUST03844,64.0,55-64,5,Female,high,Alberta,Red Deer,Single,High School
CUST03845,56.0,55-64,5, Male,Very High,Ontario,Hamilton,Married,College
CUST03846,23.0,18-24,1, Male,Medium,Alberta,Edmonton,Married,Master
CUST03847,26.0,25-34,2,Female,high,BC,Victoria,Widowed,Master
CUST03848,,35-44,3,Female,High,Ontario,London,Married,College
CUST03849,18.0,18-24,1,Female,Medium,Ontario,Hamilton,Married,High School
CUST03850,25.0,25-34,2,Male,Medium,BC,Kelowna,Single,College
CUST03851,72.0,65+,6,Female,High,Prairies,Saskatoon,Single,College
CUST03852,40.0,35-44,3,Male,High,BC,Victoria,Divorced,College
CUST03853,20.0,18-24,1,Male,Low,Ontario,London,Married,College
CUST03854,21.0,18-24,1,Male,Medium,BC,Vancouver,Single,Master
CUST03855,42.0,35-44,3,Female,Low,Ontario,Hamilton,Married,High School
CUST03856,64.0,55-64,5,Male,Low,Atlantic,Halifax,Widowed,Bachelor
CUST03857,55.0,55-64,5,Male,Very High,Alberta,Edmonton,Single,Bachelor
CUST03858,32.0,25-34,2,Male,Low,BC,Victoria,Single,Bachelor
CUST03859,38.0,35-44,3,Female,Low,Quebec,Laval,Single,Bachelor
CUST03860,52.0,45-54,4,Female,Medium,BC,Vancouver,Divorced,Bachelor
CUST03861,74.0,65+,6,Male,Medium,Ontario,Ottawa,Single,Master
CUST03862,70.0,65+,6,Female,Medium,Ontario,London,Single,Bachelor
CUST03863,70.0,65+,6,Female,Low,Quebec,Montreal,Married,High School
CUST03864,63.0,55-64,5,Female,Low,Prairies,Winnipeg,Married,High School
CUST03865,69.0,65+,6,Male,Low,BC,Vancouver,Divorced,Master
CUST03866,31.0,25-34,2,Female,Medium,Ontario,Toronto,Married,Bachelor
CUST03867,53.0,45-54,4,Male,Medium,Prairies,Winnipeg,Married,PhD
CUST03868,29,25-34,2,Female,Very High,Ontario,Hamilton,Widowed,College
CUST03869,34.0,25-34,2,Male,Medium,Ontario,Hamilton,Single,High School
CUST03870,56.0,55-64,5,Male,Low,Ontario,Toronto,Single,Bachelor
CUST03871,26.0,25-34,2,Male,High,Quebec,Laval,Married,College
CUST03872,52.0,45-54,4,Female,Medium,Quebec,Quebec City,Married,Bachelor
CUST03873,30.0,25-34,2,Male,High,Quebec,Montreal,Married,Master
CUST03874,32.0,25-34,2,Female,Medium,BC,Kelowna,Single,Bachelor
CUST03875,,35-44,3,Male,Medium,Ontario,Hamilton,Married,High School
CUST03876,68.0,65+,6,Female,High,Alberta,Edmonton,Married,Bachelor
CUST03877,50.0,45-54,4,Female,Very High,Ontario,Ottawa,Divorced,Bachelor
CUST03878,23.0,18-24,1,Female,Medium,Alberta,Edmonton,Divorced,Bachelor
CUST03879,44.0,35-44,3,Female,Medium,BC,Victoria,Single,Bachelor
CUST03880,40.0,35-44,3, Female,Medium,BC,Vancouver,Divorced,Bachelor
CUST03881,44,35-44,3,Male,Very High,Quebec,Laval,Single,Bachelor
CUST03882,51.0,45-54,4,Female,Very High,BC,Kelowna,Divorced,Bachelor
CUST03883,73.0,65+,6,Male,Low,Ontario,Ottawa,Married,Bachelor
CUST03884,63.0,55-64,5,Female,Low,Alberta,Red Deer,Married,College
CUST03885,55.0,55-64,5,Female,Medium,Ontario,Hamilton,Married,Bachelor
CUST03886,31.0,25-34,2,Male,Low,Ontario,London,Single,Bachelor
CUST03887,,45-54,4,Male,Medium,Quebec,Laval,Single,High School
CUST03888,70.0,65+,6,Male,Low,Alberta,Edmonton,Single,Master
CUST03889,,25-34,2,Female,Medium,Ontario,London,Divorced,College
CUST03890,52.0,45-54,4,Female,Very High,Prairies,Regina,Married,High School
CUST03891,36.0,35-44,3,Female,Very High,Atlantic,St. John's,Single,Bachelor
CUST03892,47.0,45-54,4,Female,Medium,BC,Kelowna,Divorced,High School
CUST03893,31.0,25-34,2,Female,Medium,Quebec,Montreal,Single,Bachelor
CUST03894,37.0,35-44,3,Male,High,Alberta,Calgary,Divorced,Bachelor
CUST03895,66,65+,6,Male,Low,Ontario,Hamilton,Married,College
CUST03896,42.0,35-44,3, Female,High,Quebec,Laval,Married,PhD
CUST03897,57.0,55-64,5,Female,Medium,Prairies,Regina,Single,College
CUST03898,41.0,35-44,3,Female,Low,Atlantic,St. John's,Divorced,Bachelor
CUST03899,31,25-34,2,Male,Medium,Prairies,Regina,Single,Master
CUST03900,43.0,35-44,3,Male,Low,Ontario,Hamilton,Single,Bachelor
CUST03901,55.0,55-64,5,Male,High,Ontario,Toronto,Married,PhD
CUST03902,40.0,35-44,3,Male,Medium,Ontario,London,Divorced,Master
CUST03903,39.0,35-44,3,Male,Medium,Quebec,Quebec City,Single,Master
CUST03904,65.0,65+,6,Female,Low,Ontario,Hamilton,Married,College
CUST03905,74.0,65+,6,Male,High,Quebec,Laval,Married,Bachelor
CUST03906,36.0,35-44,3,Female,Medium,BC,Kelowna,Married,Master
CUST03907,63.0,55-64,5,Male,Medium,Alberta,Edmonton,Married,Master
CUST03908,68.0,65+,6,Female,Medium,Alberta,Red Deer,Single,Master
CUST03909,20.0,18-24,1,Male,Medium,Alberta,Red Deer,Married,Master
CUST03910,59.0,55-64,5,Male,Low,Ontario,London,Married,Bachelor
CUST03911,36.0,35-44,3,Male,High,Ontario,Ottawa,Single,High School
CUST03912,26.0,25-34,2,Female,Low,Alberta,Red Deer,Married,College
CUST03913,45.0,45-54,4,Female,Low,Quebec,Quebec City,Single,High School
CUST03914,37.0,35-44,3,Male,High,Quebec,Quebec City,Married,High School
CUST03915,62.0,55-64,5,Male,Low,Ontario,London,Married,College
CUST03916,24.0,18-24,1,Female,Medium,Ontario,Hamilton,Divorced,High School
CUST03917,31.0,25-34,2,Male,medium,BC,Vancouver,Married,College
CUST03918,26.0,25-34,2,Male,Medium,Alberta,Calgary,Single,PhD
CUST03919,72.0,65+,6,Female,High,Prairies,Regina,Single,College
CUST03920,74.0,65+,6,Female,Medium,Quebec,Quebec City,Married,High School
CUST03921,36.0,35-44,3,Male,Medium,Quebec,Quebec City,Married,Bachelor
CUST03922,64.0,55-64,5,Male,High,Alberta,Edmonton,Married,Master
CUST03923,69.0,65+,6,Female,Medium,Quebec,Laval,Married,College
CUST03924,31.0,25-34,2,Male,Medium,Quebec,Montreal,Divorced,College
CUST03925,73.0,65+,6,Male,Medium,Prairies,Saskatoon,Divorced,College
CUST03926,55.0,55-64,5,Female,Medium,Alberta,Edmonton,Single,College
CUST03927,70.0,65+,6,Female,Very High,Prairies,Regina,Married,High School
CUST03928,53.0,45-54,4,Male,High,Ontario,Toronto,Single,Bachelor
CUST03929,57.0,55-64,5, Female,Low,Quebec,Montreal,Married,Master
CUST03930,34.0,25-34,2,Female,Low,Alberta,Red Deer,Married,Bachelor
CUST03931,47.0,45-54,4,Male,Low,Ontario,Toronto,Married,College
CUST03932,,25-34,2,Female,Low,Alberta,Red Deer,Married,College
CUST03933,50.0,45-54,4,Male,Low,Ontario,Ottawa,Divorced,College
CUST03934,73,65+,6,Male,Medium,Alberta,Red Deer,Single,College
CUST03935,,65+,6,Female,High,BC,Victoria,Single,Bachelor
CUST03936,42.0,35-44,3,Male,High,Ontario,Hamilton,Single,Master
CUST03937,31.0,25-34,2,Male,Low,Quebec,Quebec City,Married,High School
CUST03938,28.0,25-34,2,Male,Medium,BC,Victoria,Single,PhD
CUST03939,70.0,65+,6,Male,Medium,BC,Kelowna,Married,Master
CUST03940,52.0,45-54,4,Female,High,Quebec,Quebec City,Single,High School
CUST03941,58.0,55-64,5,Female,high,Prairies,Winnipeg,Single,High School
CUST03942,31.0,25-34,2,Female,Very High,Quebec,Laval,Single,College
CUST03943,47.0,45-54,4,Male,Medium,Quebec,Montreal,Single,Bachelor
CUST03944,58.0,55-64,5,Male,High,Ontario,London,Married,High School
CUST03945,21.0,18-24,1,Male,Low,Prairies,Saskatoon,Married,College
CUST03946,21.0,18-24,1,Male,Medium,Ontario,Ottawa,Single,Master
CUST03947,45.0,45-54,4, Male,Low,Quebec,Quebec City,Married,High School
CUST03948,25.0,25-34,2,Female,Medium,Alberta,Red Deer,Single,College
CUST03949,19.0,18-24,1,Female,Medium,Ontario,London,Married,Bachelor
CUST03950,58.0,55-64,5, Female,Medium,Quebec,Quebec City,Married,Master
CUST03951,63.0,55-64,5,Male,Low,Ontario,London,Married,College
CUST03952,39.0,35-44,3,Female,Low,Alberta,Calgary,Widowed,High School
CUST03953,58.0,55-64,5,Male,Low,Quebec,Montreal,Married,Bachelor
CUST03954,73.0,65+,6,Male,Low,Alberta,Red Deer,Divorced,Bachelor
CUST03955,72.0,65+,6,Female,Low,Prairies,Winnipeg,Married,PhD
CUST03956,33.0,25-34,2,Female,Low,BC,Kelowna,Divorced,High School
CUST03957,46.0,45-54,4,Male,Low,BC,Kelowna,Widowed,Bachelor
CUST03958,66.0,65+,6,Male,Very High,Quebec,Quebec City,Single,College
CUST03959,65.0,65+,6,Male,Medium,Quebec,Montreal,Single,Master
CUST03960,47.0,45-54,4,Female,Low,BC,Vancouver,Married,College
CUST03961,,25-34,2,Male,Medium,Prairies,Winnipeg,Married,College
CUST03962,52.0,45-54,4,Female,High,Quebec,Quebec City,Divorced,High School
CUST03963,28.0,25-34,2,Male,High,Ontario,Hamilton,Single,College
CUST03964,63.0,55-64,5,Male,Medium,Quebec,Montreal,Divorced,College
CUST03965,67.0,65+,6,Male,Medium,Quebec,Montreal,Single,High School
CUST03966,38.0,35-44,3,Female,High,Ontario,Toronto,Single,College
CUST03967,38.0,35-44,3,Male,High,Quebec,Montreal,Widowed,College
CUST03968,22,18-24,1,Female,High,Quebec,Quebec City,Single,Master
CUST03969,65.0,65+,6,Female,High,BC,Kelowna,Single,High School
CUST03970,37.0,35-44,3,Female,High,Quebec,Montreal,Single,Bachelor
CUST03971,54.0,45-54,4,Female,Medium,BC,Vancouver,Divorced,Bachelor
CUST03972,20.0,18-24,1,Female,Medium,Prairies,Regina,Married,College
CUST03973,,55-64,5,Female,Medium,Atlantic,Moncton,Divorced,High School
CUST03974,50.0,45-54,4,Female,High,BC,Victoria,Married,Master
CUST03975,70.0,65+,6,Male,Low,Ontario,Ottawa,Married,College
CUST03976,26.0,25-34,2,Male,Very High,Atlantic,Moncton,Single,High School
CUST03977,26.0,25-34,2,Male,low,BC,Vancouver,Single,College
CUST03978,21.0,18-24,1,Male,Medium,Ontario,Hamilton,Married,College
CUST03979,52.0,45-54,4,Male,High,Ontario,Hamilton,Married,College
CUST03980,34.0,25-34,2,Female,Low,Ontario,Hamilton,Single,PhD
CUST03981,51.0,45-54,4,Male,Medium,Ontario,Ottawa,Single,Master
CUST03982,41.0,35-44,3,Male,Low,Ontario,London,Single,Master
CUST03983,49.0,45-54,4,Female,Medium,Prairies,Saskatoon,Married,College
CUST03984,18.0,18-24,1,Male,Low,Quebec,Laval,Single,PhD
CUST03985,25.0,25-34,2,Male,Medium,BC,Vancouver,Single,Bachelor
CUST03986,62.0,55-64,5,Male,Medium,Alberta,Edmonton,Single,Master
CUST03987,40.0,35-44,3,Male,Very High,Alberta,Calgary,Divorced,Bachelor
CUST03988,64.0,55-64,5,Male,Very High,Prairies,Regina,Single,High School
CUST03989,57.0,55-64,5,Female,Low,Atlantic,Moncton,Divorced,Master
CUST03990,29.0,25-34,2,Female,High,Quebec,Montreal,Married,Bachelor
CUST03991,71,65+,6,Male,Low,Atlantic,Moncton,Married,PhD
CUST03992,29.0,25-34,2,Male,Low,BC,Kelowna,Single,College
CUST03993,63.0,55-64,5,Male,Low,Ontario,London,Married,PhD
